time,Vin,taco,pote,pin8
0,0,0.00366300366300365,4.03663003663004,0.51037851037851
0.02,0,0.00122100122100122,4.03174603174603,0.490842490842491
0.04,0,0.00366300366300365,4.03663003663004,0.554334554334554
0.06,0,0.00122100122100122,4.03663003663004,0.505494505494505
0.08,0,0.00122100122100122,4.04151404151404,0.583638583638583
0.1,0,0.00122100122100122,4.03663003663004,0.534798534798535
0.12,0,0.00122100122100122,4.03663003663004,0.573870573870574
0.14,0,0.00366300366300365,4.03663003663004,0.52014652014652
0.16,0,0.00610500610500608,4.03663003663004,0.515262515262515
0.18,0,0.00366300366300365,4.03663003663004,0.554334554334554
0.2,0,0.00122100122100122,4.03663003663004,0.52991452991453
0.22,0,0.00366300366300365,4.03663003663004,0.559218559218559
0.24,0,0.00366300366300365,4.04151404151404,0.52014652014652
0.26,0,0.00366300366300365,4.03663003663004,0.534798534798535
0.28,0,0.00366300366300365,4.03663003663004,0.437118437118437
0.3,0,-0.00122100122100122,4.04151404151404,0.51037851037851
0.32,0,0.00122100122100122,4.03663003663004,0.485958485958486
0.34,0,0.00366300366300365,4.03663003663004,0.554334554334554
0.36,0,0.00122100122100122,4.03663003663004,0.549450549450549
0.38,0,0.00122100122100122,4.03663003663004,0.544566544566544
0.4,0,0.00122100122100122,4.03663003663004,0.525030525030525
0.42,0,0.00122100122100122,4.03174603174603,0.549450549450549
0.44,0,0.00366300366300365,4.03174603174603,0.52991452991453
0.46,0,0.00366300366300365,4.03663003663004,0.544566544566544
0.48,0,0.00366300366300365,4.03174603174603,0.568986568986569
0.5,0,-0.00122100122100122,4.03663003663004,0.52991452991453
0.52,0,0.00366300366300365,4.03663003663004,0.554334554334554
0.54,0,0.00366300366300365,4.03663003663004,0.544566544566544
0.56,0,0.00122100122100122,4.03663003663004,0.53968253968254
0.58,0,0.00366300366300365,4.03174603174603,0.52991452991453
0.6,0,0.00366300366300365,4.03663003663004,0.588522588522588
0.62,0,0.00122100122100122,4.03663003663004,0.544566544566544
0.64,0,0.00366300366300365,4.03663003663004,0.554334554334554
0.66,0,0.00122100122100122,4.03663003663004,0.559218559218559
0.68,0,0.00366300366300365,4.03663003663004,0.534798534798535
0.7,0,0.00366300366300365,4.04151404151404,0.51037851037851
0.72,0,0.00366300366300365,4.03663003663004,0.52014652014652
0.74,0,0.00854700854700852,4.03663003663004,0.534798534798535
0.76,0,0.00122100122100122,4.03663003663004,0.534798534798535
0.78,0,0.00366300366300365,4.03663003663004,0.53968253968254
0.8,0,-0.00122100122100122,4.03174603174603,0.544566544566544
0.82,0,0.00366300366300365,4.03663003663004,0.52991452991453
0.84,0,0.00122100122100122,4.03663003663004,0.549450549450549
0.86,0,0.00122100122100122,4.03663003663004,0.500610500610501
0.88,0,0.00122100122100122,4.03174603174603,0.544566544566544
0.9,0,0.00366300366300365,4.03663003663004,0.544566544566544
0.92,0,0.00366300366300365,4.03663003663004,0.53968253968254
0.94,0,0.00366300366300365,4.03663003663004,0.549450549450549
0.96,0,0.00122100122100122,4.03663003663004,0.534798534798535
0.98,0,0.00366300366300365,4.03174603174603,0.52991452991453
1,0.5,0.00366300366300365,4.03663003663004,0.525030525030525
1.02,0.5,0.00854700854700852,4.04639804639805,0.378510378510379
1.04,0.5,0.0109890109890109,4.03663003663004,0.334554334554335
1.06,0.5,-0.00366300366300365,4.03663003663004,0.363858363858364
1.08,0.5,0.0231990231990231,4.13431013431013,0.378510378510379
1.1,0.5,0.0378510378510377,4.15873015873016,0.373626373626374
1.12,0.5,0.045177045177045,4.2026862026862,0.33943833943834
1.14,0.5,0.045177045177045,4.24175824175824,0.324786324786325
1.16,0.5,0.0549450549450547,4.31013431013431,0.334554334554335
1.18,0.5,0.062271062271062,4.40781440781441,0.388278388278389
1.2,0.5,0.0647130647130645,4.48595848595849,0.344322344322345
1.22,0.5,0.0720390720390718,4.54456654456654,0.34920634920635
1.24,0.5,0.0769230769230766,4.62759462759463,0.334554334554335
1.26,0.5,0.0793650793650791,4.79365079365079,0.334554334554335
1.28,0.5,0.0891330891330888,4.95970695970696,0.324786324786325
1.3,0.5,0.0989010989010985,5,0.427350427350428
1.32,0.5,0.0989010989010985,0.0073260073260073,0.295482295482296
1.34,0.5,0.106227106227106,0.0073260073260073,0.310134310134311
1.36,0.5,0.111111111111111,0.124542124542124,0.324786324786325
1.38,0.5,0.118437118437118,0.188034188034187,0.285714285714286
1.4,0.5,0.106227106227106,0.300366300366301,0.295482295482296
1.42,0.5,0.130647130647131,0.495726495726496,0.310134310134311
1.44,0.5,0.130647130647131,0.603174603174603,0.300366300366301
1.46,0.5,0.140415140415141,0.730158730158729,0.334554334554335
1.48,0.5,0.145299145299146,0.866910866910867,0.271062271062272
1.5,0.5,0.145299145299146,1.08180708180708,0.310134310134311
1.52,0.5,0.152625152625153,1.21855921855922,0.388278388278389
1.54,0.5,0.157509157509158,1.47252747252747,0.358974358974359
1.56,0.5,0.162393162393163,1.64835164835165,0.319902319902321
1.58,0.5,0.16971916971917,1.87789987789988,0.34920634920635
1.6,0.5,0.172161172161172,2.04395604395604,0.290598290598291
1.62,0.5,0.177045177045177,2.2051282051282,0.144078144078144
1.64,0.5,0.17948717948718,2.56166056166056,0.315018315018316
1.66,0.5,0.186813186813187,2.66910866910867,0.324786324786325
1.68,0.5,0.194139194139194,2.996336996337,0.222222222222221
1.7,0.5,0.194139194139194,3.21123321123321,0.358974358974359
1.72,0.5,0.199023199023199,3.40659340659341,0.280830280830282
1.74,0.5,0.206349206349207,3.85103785103785,0.310134310134311
1.76,0.5,0.213675213675214,4.08547008547009,0.246642246642246
1.78,0.5,0.213675213675214,4.28083028083028,0.280830280830282
1.8,0.5,0.218559218559219,4.51037851037851,0.32967032967033
1.82,0.5,0.218559218559219,4.76434676434677,0.398046398046398
1.84,0.5,0.228327228327228,0,0.153846153846153
