time,Vin,taco,pote,pin8
0,0,0.00122100122100122,0.832722832722833,0.437118437118437
0.02,0,0.00366300366300365,0.837606837606838,0.505494505494505
0.04,0,0.00122100122100122,0.832722832722833,0.52014652014652
0.06,0,0.00366300366300365,0.842490842490843,0.525030525030525
0.08,0,0.00366300366300365,0.837606837606838,0.593406593406593
0.1,0,0.00122100122100122,0.832722832722833,0.554334554334554
0.12,0,0.00366300366300365,0.837606837606838,0.52991452991453
0.14,0,0.00366300366300365,0.842490842490843,0.52014652014652
0.16,0,0.00366300366300365,0.832722832722833,0.554334554334554
0.18,0,0.00122100122100122,0.837606837606838,0.485958485958486
0.2,0,0.00122100122100122,0.842490842490843,0.52991452991453
0.22,0,0.00366300366300365,0.832722832722833,0.534798534798535
0.24,0,0.00366300366300365,0.837606837606838,0.515262515262515
0.26,0,0.00366300366300365,0.852258852258853,0.51037851037851
0.28,0,0.00366300366300365,0.837606837606838,0.52991452991453
0.3,0,0.00122100122100122,0.832722832722833,0.52014652014652
0.32,0,0.00610500610500608,0.837606837606838,0.525030525030525
0.34,0,0.00366300366300365,0.837606837606838,0.568986568986569
0.36,0,0.00366300366300365,0.837606837606838,0.544566544566544
0.38,0,0.00366300366300365,0.842490842490843,0.534798534798535
0.4,0,0.00366300366300365,0.842490842490843,0.52991452991453
0.42,0,0.00366300366300365,0.832722832722833,0.573870573870574
0.44,0,0.00366300366300365,0.837606837606838,0.52014652014652
0.46,0,0.00366300366300365,0.837606837606838,0.568986568986569
0.48,0,0.00366300366300365,0.832722832722833,0.544566544566544
0.5,0,0.00366300366300365,0.837606837606838,0.534798534798535
0.52,0,0.00366300366300365,0.837606837606838,0.515262515262515
0.54,0,0.00366300366300365,0.837606837606838,0.52991452991453
0.56,0,0.00366300366300365,0.837606837606838,0.52014652014652
0.58,0,0.00366300366300365,0.832722832722833,0.544566544566544
0.6,0,-0.00122100122100122,0.832722832722833,0.525030525030525
0.62,0,0.00122100122100122,0.837606837606838,0.525030525030525
0.64,0,0.00366300366300365,0.837606837606838,0.534798534798535
0.66,0,0.00366300366300365,0.842490842490843,0.505494505494505
0.68,0,0.00366300366300365,0.837606837606838,0.476190476190476
0.7,0,0.00366300366300365,0.837606837606838,0.52991452991453
0.72,0,-0.00122100122100122,0.832722832722833,0.544566544566544
0.74,0,0.00366300366300365,0.837606837606838,0.52991452991453
0.76,0,0.00366300366300365,0.842490842490843,0.52991452991453
0.78,0,0.00366300366300365,0.837606837606838,0.515262515262515
0.8,0,0.00366300366300365,0.837606837606838,0.515262515262515
0.82,0,0.00122100122100122,0.837606837606838,0.559218559218559
