time,Vin,taco,pote,pin8
0,0,0.00366300366300365,4.8962148962149,0.554334554334554
0.02,0,-0.00122100122100122,4.8962148962149,0.534798534798535
0.04,0,0.00366300366300365,4.8962148962149,0.515262515262515
0.06,0,0.00122100122100122,4.8962148962149,0.534798534798535
0.08,0,0.00366300366300365,4.8962148962149,0.525030525030525
0.1,0,0.00366300366300365,4.8962148962149,0.554334554334554
0.12,0,0.00122100122100122,4.8962148962149,0.525030525030525
0.14,0,0.00122100122100122,4.8962148962149,0.52991452991453
0.16,0,0.00366300366300365,4.8962148962149,0.534798534798535
0.18,0,0.00122100122100122,4.8962148962149,0.549450549450549
0.2,0,-0.00122100122100122,4.8962148962149,0.525030525030525
0.22,0,0.00122100122100122,4.8962148962149,0.544566544566544
0.24,0,0.00122100122100122,4.8962148962149,0.51037851037851
0.26,0,0.00122100122100122,4.8962148962149,0.549450549450549
0.28,0,0.00122100122100122,4.8962148962149,0.515262515262515
0.3,0,0.00122100122100122,4.8962148962149,0.505494505494505
0.32,0,-0.00122100122100122,4.8962148962149,0.534798534798535
0.34,0,0.00366300366300365,4.8962148962149,0.53968253968254
0.36,0,0.00122100122100122,4.9010989010989,0.52991452991453
0.38,0,0.00122100122100122,4.8962148962149,0.554334554334554
0.4,0,0.00366300366300365,4.8962148962149,0.544566544566544
0.42,0,0.00366300366300365,4.8962148962149,0.534798534798535
0.44,0,0.00366300366300365,4.8962148962149,0.549450549450549
0.46,0,0.00122100122100122,4.8962148962149,0.53968253968254
0.48,0,0.00122100122100122,4.8962148962149,0.554334554334554
0.5,0,0.00366300366300365,4.89133089133089,0.53968253968254
0.52,0,0.00122100122100122,4.8962148962149,0.525030525030525
0.54,0,0.00122100122100122,4.8962148962149,0.564102564102564
0.56,0,0.00366300366300365,4.8962148962149,0.534798534798535
0.58,0,0.00366300366300365,4.8962148962149,0.515262515262515
0.6,0,0.00366300366300365,4.8962148962149,0.52014652014652
0.62,0,0.00366300366300365,4.89133089133089,0.544566544566544
0.64,0,0.00366300366300365,4.89133089133089,0.525030525030525
0.66,0,0.00366300366300365,4.89133089133089,0.525030525030525
0.68,0,0.00366300366300365,4.8962148962149,0.525030525030525
0.7,0,0.00122100122100122,4.8962148962149,0.554334554334554
0.72,0,0.00366300366300365,4.8962148962149,0.534798534798535
0.74,0,0.00366300366300365,4.8962148962149,0.544566544566544
0.76,0,0.00366300366300365,4.8962148962149,0.544566544566544
0.78,0,0.00122100122100122,4.8962148962149,0.53968253968254
0.8,0,0.00122100122100122,4.8962148962149,0.573870573870574
0.82,0,0.00122100122100122,4.8962148962149,0.52014652014652
0.84,0,0.00366300366300365,4.89133089133089,0.505494505494505
0.86,0,0.00366300366300365,4.8962148962149,0.52014652014652
0.88,0,0.00366300366300365,4.8962148962149,0.554334554334554
0.9,0,0.00122100122100122,4.8962148962149,0.52014652014652
0.92,0,0.00122100122100122,4.8962148962149,0.534798534798535
0.94,0,0.00366300366300365,4.8962148962149,0.534798534798535
0.96,0,0.00122100122100122,4.89133089133089,0.51037851037851
0.98,0,0.00366300366300365,4.8962148962149,0.515262515262515
1,0.2,0.00366300366300365,4.8962148962149,0.544566544566544
1.02,0.2,0.00366300366300365,4.8962148962149,0.427350427350428
1.04,0.2,0.00366300366300365,4.8962148962149,0.451770451770452
1.06,0.2,0.00610500610500608,4.8962148962149,0.476190476190476
1.08,0.2,0.00610500610500608,4.8962148962149,0.446886446886447
1.1,0.2,0.00854700854700852,4.8962148962149,0.417582417582418
1.12,0.2,0.00610500610500608,4.89133089133089,0.427350427350428
1.14,0.2,0.00366300366300365,4.89133089133089,0.422466422466423
1.16,0.2,0.00610500610500608,4.8962148962149,0.344322344322345
1.18,0.2,0.00854700854700852,4.8962148962149,0.461538461538462
1.2,0.2,0.0109890109890109,4.998778998779,0.461538461538462
1.22,0.2,0.00610500610500608,4.998778998779,0.471306471306471
1.24,0.2,0.00854700854700852,4.998778998779,0.442002442002442
1.26,0.2,0.00854700854700852,4.998778998779,0.466422466422467
1.28,0.2,0.0256410256410255,4.998778998779,0.456654456654457
1.3,0.2,0.0109890109890109,4.998778998779,0.417582417582418
